num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,UploadS3,UploadS3Location,context_length,LARS,missing_values_stretch,cold_start_value
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_19_15__226,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-22092021-001915-226,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-001915-226,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_19_56__613,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-22092021-001956-613,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-001956-613,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_20_22__759,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-22092021-002022-759,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-002022-759,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_20_55__416,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-22092021-002055-416,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-002055-416,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_21_22__845,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-22092021-002122-845,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-002122-845,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_22_01__907,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-22092021-002201-907,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-002201-907,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_22_17__673,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-22092021-002217-673,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-002217-673,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_22_33__863,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-22092021-002233-863,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-002233-863,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_22_47__872,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-22092021-002247-872,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-002247-872,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_24_55__10,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-22092021-002455-10,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-002455-10,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_25_35__205,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-22092021-002535-205,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-002535-205,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_26_11__108,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-22092021-002611-108,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-002611-108,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_27_00__89,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-22092021-002700-89,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-002700-89,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_27_26__554,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-22092021-002726-554,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-002726-554,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_27_47__9,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-22092021-002747-9,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-002747-9,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_28_19__711,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-22092021-002819-711,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-002819-711,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_28_50__450,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-22092021-002850-450,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-002850-450,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_29_18__357,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-22092021-002918-357,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-002918-357,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_29_34__385,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-22092021-002934-385,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-002934-385,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_30_05__261,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-22092021-003005-261,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-003005-261,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_30_33__160,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-22092021-003033-160,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-003033-160,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_33_05__59,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-22092021-003305-59,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-003305-59,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_33_26__287,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-22092021-003326-287,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-003326-287,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_34_05__276,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-22092021-003405-276,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-003405-276,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_34_34__603,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-22092021-003434-603,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-003434-603,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_34_57__359,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-22092021-003457-359,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-003457-359,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_35_20__504,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-22092021-003520-504,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-003520-504,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_35_39__670,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-22092021-003539-670,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-003539-670,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_36_04__119,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-22092021-003604-119,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-003604-119,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_36_44__259,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-22092021-003644-259,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-003644-259,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__00_37_14__437,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-22092021-003714-437,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-003714-437,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__00_38_06__626,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-22092021-003806-626,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-003806-626,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__00_38_29__878,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-22092021-003829-878,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-22092021-003829-878,0,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__00_40_37__196,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-22092021-004037-196,,False,Failed,False,False,False,0,False,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__11_10_19__930,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len16-22092021-111019-930,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-22092021-111019-930,16,False,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__11_10_49__427,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len32-22092021-111049-427,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-22092021-111049-427,32,False,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__11_11_21__823,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len64-22092021-111121-823,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-22092021-111121-823,64,False,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__11_11_50__606,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-22092021-111150-606,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-22092021-111150-606,64,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,22_09_2021__11_12_14__844,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-22092021-111214-844,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-22092021-111214-844,64,False,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__11_12_40__335,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len16-22092021-111240-335,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-22092021-111240-335,16,False,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__11_13_02__263,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len32-22092021-111302-263,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-22092021-111302-263,32,False,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__11_13_26__722,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len64-22092021-111326-722,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-22092021-111326-722,64,False,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__11_13_49__646,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len128-22092021-111349-646,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-22092021-111349-646,64,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,22_09_2021__11_14_09__265,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-22092021-111409-265,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-22092021-111409-265,64,False,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__11_14_30__410,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-22092021-111430-410,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-22092021-111430-410,16,False,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__11_14_52__91,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-22092021-111452-91,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-22092021-111452-91,32,False,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__11_15_13__117,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-22092021-111513-117,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-22092021-111513-117,64,False,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__11_15_32__484,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-22092021-111532-484,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-22092021-111532-484,64,False,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,22_09_2021__11_15_47__73,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-22092021-111547-73,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-22092021-111547-73,64,False,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__11_16_09__89,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-22092021-111609-89,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-22092021-111609-89,16,False,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,22_09_2021__11_16_37__648,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-22092021-111637-648,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-22092021-111637-648,32,False,,
